Date,Open,High,Low,Close,Volume
07/31/2025,38.1378,38.1378,38.1378,38.1378,0
08/01/2025,39.4193,39.4193,39.4193,39.4193,0
08/04/2025,41.9348,41.9348,41.9348,41.9348,0
08/05/2025,43.0814,43.0814,43.0814,43.0814,0
08/06/2025,44.0093,44.0093,44.0093,44.0093,0
08/07/2025,39.3170,39.3170,39.3170,39.3170,0
08/08/2025,44.9126,44.9126,44.9126,44.9126,0
08/11/2025,41.2344,41.2344,41.2344,41.2344,0
08/12/2025,45.8665,45.8665,45.8665,45.8665,0
08/13/2025,49.9675,49.9675,49.9675,49.9675,0
08/14/2025,47.2693,47.2693,47.2693,47.2693,0
08/15/2025,41.7706,41.7706,41.7706,41.7706,0
08/18/2025,45.5374,45.5374,45.5374,45.5374,0
08/19/2025,43.4088,43.4088,43.4088,43.4088,0
08/20/2025,43.7587,43.7587,43.7587,43.7587,0
08/21/2025,39.9638,39.9638,39.9638,39.9638,0
08/22/2025,49.6952,49.6952,49.6952,49.6952,0
08/25/2025,49.4531,49.4531,49.4531,49.4531,0
08/26/2025,57.5083,57.5083,57.5083,57.5083,0
08/27/2025,58.1083,58.1083,58.1083,58.1083,0
08/28/2025,59.6605,59.6605,59.6605,59.6605,0
08/29/2025,59.1187,59.1187,59.1187,59.1187,0
09/02/2025,50.5930,50.5930,50.5930,50.5930,0
09/03/2025,52.8510,52.8510,52.8510,52.8510,0
09/04/2025,41.2524,41.2524,41.2524,41.2524,0
09/05/2025,43.8240,43.8240,43.8240,43.8240,0
09/08/2025,41.8280,41.8280,41.8280,41.8280,0
09/09/2025,37.3033,37.3033,37.3033,37.3033,0
09/10/2025,32.8042,32.8042,32.8042,32.8042,0
09/11/2025,45.2269,45.2269,45.2269,45.2269,0
09/12/2025,41.2880,41.2880,41.2880,41.2880,0
09/15/2025,42.3527,42.3527,42.3527,42.3527,0
09/16/2025,39.9402,39.9402,39.9402,39.9402,0
09/17/2025,51.9205,51.9205,51.9205,51.9205,0
09/18/2025,45.3953,45.3953,45.3953,45.3953,0
09/19/2025,51.5483,51.5483,51.5483,51.5483,0
09/22/2025,50.0760,50.0760,50.0760,50.0760,0
09/23/2025,48.2771,48.2771,48.2771,48.2771,0
09/24/2025,51.6926,51.6926,51.6926,51.6926,0
09/25/2025,46.2444,46.2444,46.2444,46.2444,0
09/26/2025,48.9774,48.9774,48.9774,48.9774,0
09/29/2025,58.2081,58.2081,58.2081,58.2081,0
09/30/2025,49.3616,49.3616,49.3616,49.3616,0
10/01/2025,48.1087,48.1087,48.1087,48.1087,0
10/02/2025,61.2926,61.2926,61.2926,61.2926,0
10/03/2025,63.1969,63.1969,63.1969,63.1969,0
10/06/2025,68.1644,68.1644,68.1644,68.1644,0
10/07/2025,70.7824,70.7824,70.7824,70.7824,0
10/08/2025,69.1069,69.1069,69.1069,69.1069,0
10/09/2025,70.1560,70.1560,70.1560,70.1560,0
10/10/2025,53.1534,53.1534,53.1534,53.1534,0
10/13/2025,48.4064,48.4064,48.4064,48.4064,0
10/14/2025,52.4917,52.4917,52.4917,52.4917,0
10/15/2025,44.9193,44.9193,44.9193,44.9193,0
10/16/2025,40.5240,40.5240,40.5240,40.5240,0
10/17/2025,45.7546,45.7546,45.7546,45.7546,0
10/20/2025,51.8204,51.8204,51.8204,51.8204,0
10/21/2025,52.9539,52.9539,52.9539,52.9539,0
10/22/2025,43.1164,43.1164,43.1164,43.1164,0
10/23/2025,48.6584,48.6584,48.6584,48.6584,0
10/24/2025,46.1163,46.1163,46.1163,46.1163,0
10/27/2025,44.3127,44.3127,44.3127,44.3127,0
10/28/2025,59.2473,59.2473,59.2473,59.2473,0
10/29/2025,46.0117,46.0117,46.0117,46.0117,0
10/30/2025,44.2076,44.2076,44.2076,44.2076,0
10/31/2025,45.4239,45.4239,45.4239,45.4239,0
11/03/2025,45.3666,45.3666,45.3666,45.3666,0
11/04/2025,33.5509,33.5509,33.5509,33.5509,0
11/05/2025,45.5199,45.5199,45.5199,45.5199,0
11/06/2025,40.7311,40.7311,40.7311,40.7311,0
11/07/2025,36.2827,36.2827,36.2827,36.2827,0
11/10/2025,38.5512,38.5512,38.5512,38.5512,0
11/11/2025,43.0441,43.0441,43.0441,43.0441,0
11/12/2025,46.7129,46.7129,46.7129,46.7129,0
11/13/2025,37.7898,37.7898,37.7898,37.7898,0
11/14/2025,30.4019,30.4019,30.4019,30.4019,0
11/17/2025,31.7060,31.7060,31.7060,31.7060,0
11/18/2025,26.2650,26.2650,26.2650,26.2650,0
11/19/2025,30.6943,30.6943,30.6943,30.6943,0
11/20/2025,30.7617,30.7617,30.7617,30.7617,0
11/21/2025,35.0394,35.0394,35.0394,35.0394,0
11/24/2025,35.2526,35.2526,35.2526,35.2526,0
11/25/2025,36.2122,36.2122,36.2122,36.2122,0
11/26/2025,36.7589,36.7589,36.7589,36.7589,0
11/28/2025,46.3014,46.3014,46.3014,46.3014,0
12/01/2025,44.6493,44.6493,44.6493,44.6493,0
12/02/2025,46.5101,46.5101,46.5101,46.5101,0
12/03/2025,34.8625,34.8625,34.8625,34.8625,0
12/04/2025,42.3959,42.3959,42.3959,42.3959,0
12/05/2025,48.5819,48.5819,48.5819,48.5819,0
12/08/2025,42.2790,42.2790,42.2790,42.2790,0
12/09/2025,37.0304,37.0304,37.0304,37.0304,0
