date,ticker,close,volume,short_interest,avg_daily_volume,days_to_cover,short_volume_ratio,call_volume,put_volume,put_call_volume_ratio,total_options_volume,rsi14,stoch20,dist_ma20,dist_ma50,dist_ma200,roc20,volume_surge,ma50_slope,price_exhaustion_score,options_fear_greed_score,short_pressure_score,trend_score,optix
2025-11-17,SLV,45.47,23543669.0,51887129.0,25639437.0,2.02,62.07,74.0,0.0,0.0,74.0,61.668070766638564,51.85810810810809,0.022314653476476876,0.0538098924172965,0.3157856661255358,-0.047150041911148355,0.7811272426424843,0.09173485550039762,42.11170344884539,5.0,47.33333333333333,65.0,31.050266551980425
2025-11-18,SLV,46.1,20873049.0,51887129.0,25639437.0,2.02,63.58,246.0,0.0,0.0,246.0,61.98830409356726,62.50000000000003,0.03379454174421981,0.06401148486149388,0.3306604665393731,0.05275176981045915,0.7698107181951838,0.09094342663188537,55.16969507101087,3.333333333333333,42.72222222222222,65.0,35.651362781954894
2025-11-19,SLV,46.45,30756176.0,51887129.0,25639437.0,2.02,62.09,1427.0,0.0,0.0,1427.0,59.41123996431756,68.41216216216222,0.03865031360754889,0.06763447137728318,0.33743730312750086,0.05856882406563346,1.1610699096064152,0.09029625954160236,56.67807275384217,0.0,46.77777777777778,65.0,35.77179940589565
2025-11-20,SLV,45.78,28386765.0,51887129.0,25639437.0,2.02,66.26,96.0,504.0,5.25,600.0,57.66233766233767,57.09459459459462,0.021840786580806126,0.04838414187307616,0.3150354396018695,0.03621548211860581,1.063938800498225,0.0892890106216857,46.38764576264577,4.0,34.58333333333333,65.0,30.711940593190594
2025-11-21,SLV,45.3,26314548.0,51887129.0,25639437.0,2.02,57.52,2.0,323.0,161.5,325.0,56.5365025466893,48.986486486486456,0.00965074553680867,0.034095474633843104,0.29827884908869673,0.029779495339849804,0.9820381319435992,0.0876119729080187,40.19027106781775,5.0,62.472222222222214,65.0,32.45645531385132
2025-11-24,SLV,46.63,21465987.0,51887129.0,25639437.0,2.02,67.63,1.0,0.0,0.0,1.0,66.0876757650951,69.92882562277583,0.034417737946027316,0.06064534912814601,0.33303411772609426,0.09976415094339641,0.8344910805868712,0.0872547952794076,60.63110947395185,34.285714285714285,26.44444444444444,65.0,46.500665929945
2025-11-25,SLV,46.67,23969658.0,51887129.0,25639437.0,2.02,62.75,3.0,0.0,0.0,3.0,63.458110516934035,70.43010752688174,0.030766172670450898,0.05767225984244795,0.33085431893166595,0.09297423887587808,0.9387780035927277,0.0868650643125628,57.99586403476347,30.0,43.5,65.0,46.373138815643564
2025-11-26,SLV,48.4,26259011.0,51887129.0,25639437.0,2.02,67.71,400.0,0.0,0.0,400.0,68.87159533073928,100.0,0.0629069626994323,0.09162918890146865,0.37638029046174104,0.11959287531806617,1.0306397583624711,0.0870793266283858,78.48774010252609,23.33333333333334,24.805555555555557,65.0,50.45698304613674
2025-11-28,SLV,51.21,41298533.0,43647758.0,27024940.0,1.62,70.43,933.0,16.0,0.01714898177920686,949.0,73.83911052975799,100.0,0.11619695285424703,0.14815993973337394,0.4517754553276414,0.15493910690121782,1.5867696959400939,0.08827347257466323,89.1740633467252,19.0,27.999999999999996,65.0,54.228328506026344
2025-12-01,SLV,52.52,65995354.0,43647758.0,27024940.0,1.62,72.51,1746.0,0.0,0.0,1746.0,72.84453496266121,100.0,0.13423101426427242,0.1704560142986402,0.4840622955776239,0.19336514428538987,2.335195050627435,0.0898523268240552,91.06827659780816,24.54545454545454,25.555555555555554,65.0,56.654966893256095
2025-12-02,SLV,53.13,43907736.0,43647758.0,27024940.0,1.62,71.7,973.0,0.0,0.0,973.0,72.75204359673022,100.0,0.13591174395484584,0.17718220733296097,0.4962635654330163,0.21412248628884845,1.485406380668997,0.0917456047836982,91.52134423251589,24.166666666666668,26.361111111111114,65.0,56.847104904632154
2025-12-03,SLV,53.07,33791161.0,43647758.0,27024940.0,1.62,67.39,894.0,0.0,0.0,894.0,68.45376845376843,99.37369519832983,0.12223643726408628,0.16906118241055235,0.48971557295943025,0.24169396350023398,1.1295619690468133,0.09400214002718421,89.13940559556426,23.84615384615385,39.083333333333336,65.0,57.57138636415776
2025-12-04,SLV,51.76,48711243.0,43647758.0,27024940.0,1.62,59.05,1602.0,0.0,0.0,1602.0,66.34036144578309,85.69937369519829,0.08522905964985839,0.13423704151710747,0.4484804387977832,0.18579610538373426,1.5443282875995346,0.09520152445316965,81.34326711857868,20.0,66.97222222222223,65.0,56.90030353669374
