date,ticker,total_volume,short_volume,short_volume_ratio,carteret_pct_of_short,nyse_short_volume,nasdaq_carteret_short_volume,nasdaq_chicago_short_volume,adf_short_volume,exempt_volume,svr_sma20,svr_zscore60
2026-05-05,AMD,23118703.89,11983274.5,51.83,95.3201,322826,11422475,237972,0,30636.0,57.152,-0.0986
2026-05-06,AMD,40325151.54,20083781.58,49.8,94.8287,571996,19045179,466606,0,57466.0,56.834,-0.3708
2026-05-07,AMD,22872735.52,13754199.1,60.13,94.0506,490218,12935913,328067,0,30208.0,56.8915,1.0022
2026-05-08,AMD,26856103.58,11070124.56,41.22,93.8663,253839,10391118,425166,0,42637.0,56.3645,-1.4521
2026-05-11,AMD,21482459.19,12459894.12,58.0,94.1031,465327,11725147,269419,0,51444.0,56.192,0.7574
2026-05-12,AMD,19932273.46,10797253.41,54.17,94.9156,235017,10248282,313953,0,41814.0,55.788,0.2496
2026-05-13,AMD,13495863.44,7584442.12,56.2,94.6389,243221,7177833,163387,0,21605.0,55.5295,0.5122
2026-05-14,AMD,12974784.93,8227175.58,63.41,89.8344,660492,7390836,175846,0,27108.0,55.5375,1.4271
2026-05-15,AMD,11344442.76,6059001.75,53.41,94.9531,156589,5753208,149204,0,21878.0,55.273,0.1373
2026-05-18,AMD,13706557.22,5402329.52,39.41,85.0254,678056,4593351,130922,0,21270.0,54.6395,-1.6146
2026-05-19,AMD,19561334.4,7343855.53,37.54,93.5817,238661,6872508,232685,0,26256.0,53.5675,-1.7706
2026-05-20,AMD,16724194.29,7593340.89,45.4,92.5304,275745,7026146,291449,0,33502.0,53.1585,-0.7682
2026-05-21,AMD,12613228.29,5814082.99,46.1,89.2106,481249,5186780,146053,0,22483.0,52.262,-0.6602
2026-05-22,AMD,17099414.39,7528708.25,44.03,93.8453,293776,7065340,169591,0,37779.0,51.4865,-0.9157
2026-05-26,AMD,17794854.48,8804263.32,49.48,93.7654,332126,8255354,216783,0,42458.0,50.8635,-0.27
2026-05-27,AMD,13059445.32,6012123.68,46.04,93.3714,290522,5613607,107994,0,32905.0,50.5445,-0.7222
2026-05-28,AMD,17196177.69,8422488.9,48.98,90.8974,546893,7655826,219769,0,27382.0,50.4265,-0.3707
2026-05-29,AMD,11323060.88,5784522.07,51.09,94.5552,207711,5469569,107241,0,12006.0,50.229,-0.1156
2026-06-01,AMD,15735478.08,9045319.91,57.48,91.2012,651351,8249439,144528,0,16547.0,50.1895,0.7078
2026-06-02,AMD,10374623.02,5704260.07,54.98,87.7193,596542,5003738,103978,0,28179.0,50.435,0.3644
2026-06-03,AMD,13281274.04,6442407.97,48.51,91.4274,321415,5890124,230868,0,15395.0,50.269,-0.5046
2026-06-04,AMD,13602749.97,6300321.2,46.32,92.8335,313792,5848809,137719,0,13841.0,50.095,-0.7841
