method,datetime,date,time_et,open,high,low,close,volume,body_pct,wick_pct,ratio,direction,extreme,touched,days_to_touch
trade,2025-12-24T12:40:00-04:00,2025-12-24,12:40,188.1786,188.2321,186.975,188.1886,284856,0.0053,0.6396,120.36,down,186.975,True,2
trade,2025-12-26T13:39:00-04:00,2025-12-26,13:39,190.81,190.98,175.02,190.9486,195108,0.0726,8.2722,113.92,down,175.02,False,
trade,2025-12-31T13:15:00-04:00,2025-12-31,13:15,188.925,188.94,181.3,188.89,155184,0.0185,4.0178,216.86,down,181.3,True,9
trade,2025-12-31T14:11:00-04:00,2025-12-31,14:11,188.895,191.5751,188.8212,188.835,131503,0.0318,1.4191,44.67,up,191.5751,True,1
trade,2026-01-02T10:47:00-04:00,2026-01-02,10:47,191.9286,192.4699,170.94,192.3841,927546,0.237,10.9227,46.08,down,170.94,False,
trade,2026-01-05T11:32:00-04:00,2026-01-05,11:32,190.0272,191.71,189.9175,190.0489,439433,0.0114,0.8741,76.55,up,191.71,True,1
trade,2026-01-05T14:38:00-04:00,2026-01-05,14:38,187.8582,190.175,187.7668,187.955,201568,0.0515,1.1814,22.93,up,190.175,True,1
trade,2026-01-06T14:06:00-04:00,2026-01-06,14:06,188.34,188.5591,177.72,188.435,248317,0.0504,5.6373,111.79,down,177.72,True,9
trade,2026-01-07T14:04:00-04:00,2026-01-07,14:04,189.9151,189.97,180.0935,189.945,77408,0.0157,5.1712,328.48,down,180.0935,True,8
trade,2026-01-08T11:33:00-04:00,2026-01-08,11:33,186.77,187.775,186.1479,186.52,722626,0.1339,0.5385,4.02,up,187.775,True,0
trade,2026-01-08T13:11:00-04:00,2026-01-08,13:11,184.27,189.595,184.2301,184.26,194291,0.0054,2.8899,532.5,up,189.595,True,5
trade,2026-01-08T14:37:00-04:00,2026-01-08,14:37,184.485,184.6044,179.59,184.4641,186611,0.0113,2.6422,233.21,down,179.59,True,7
trade,2026-01-12T15:23:00-04:00,2026-01-12,15:23,186.9301,188.7851,186.9,186.95,112659,0.0106,0.9817,92.22,up,188.7851,True,3
trade,2026-01-13T12:27:00-04:00,2026-01-13,12:27,185.5586,185.5788,184.3,185.32,2190553,0.1287,0.55,4.27,down,184.3,True,0
trade,2026-01-13T14:46:00-04:00,2026-01-13,14:46,184.87,186.35,184.75,184.79,156814,0.0433,0.8007,18.5,up,186.35,True,2
trade,2026-01-14T12:11:00-04:00,2026-01-14,12:11,181.4,186.5,181.315,181.465,291629,0.0358,2.7751,77.46,up,186.5,True,0
trade,2026-01-14T15:27:00-04:00,2026-01-14,15:27,181.9001,189.4984,181.82,181.9287,194374,0.0157,4.1611,264.67,up,189.4984,True,1
trade,2026-01-14T15:51:00-04:00,2026-01-14,15:51,181.94,188.9886,181.8004,181.9835,198870,0.0239,3.8498,161.04,up,188.9886,True,1
trade,2026-01-15T11:49:00-04:00,2026-01-15,11:49,187.09,195.21,186.98,187.165,392801,0.0401,4.2992,107.27,up,195.21,False,
trade,2026-01-15T13:25:00-04:00,2026-01-15,13:25,188.5246,188.765,184.86,188.7,272730,0.093,1.9429,20.89,down,184.86,True,0
trade,2026-01-16T13:39:00-04:00,2026-01-16,13:39,187.9486,188.1108,186.77,188.02,137049,0.038,0.627,16.51,down,186.77,True,0
trade,2026-01-16T13:57:00-04:00,2026-01-16,13:57,187.85,187.8536,176.29,187.77,158883,0.0426,6.1126,143.5,down,176.29,False,
trade,2026-01-20T11:43:00-04:00,2026-01-20,11:43,181.662,183.14,181.4013,181.6186,457847,0.0239,0.8137,34.06,up,183.14,True,0
trade,2026-01-20T12:56:00-04:00,2026-01-20,12:56,179.8486,188.525,179.7028,180.02,478496,0.0953,4.7267,49.62,up,188.525,True,3
trade,2026-01-20T13:38:00-04:00,2026-01-20,13:38,179.66,187.7959,179.66,179.905,309215,0.1363,4.3891,32.21,up,187.7959,True,3
trade,2026-01-20T14:27:00-04:00,2026-01-20,14:27,179.7886,185.02,179.65,179.675,168480,0.0632,2.9107,46.05,up,185.02,True,1
trade,2026-01-20T15:34:00-04:00,2026-01-20,15:34,179.16,184.94,179.15,179.185,196659,0.014,3.212,230.2,up,184.94,True,1
trade,2026-01-21T15:15:00-04:00,2026-01-21,15:15,181.0358,181.1645,179.92,181.02,250726,0.0087,0.6076,69.62,down,179.92,True,9
trade,2026-01-22T15:01:00-04:00,2026-01-22,15:01,184.43,184.4691,180.99,184.3365,283768,0.0507,1.815,35.79,down,180.99,True,8
trade,2026-01-23T11:02:00-04:00,2026-01-23,11:02,188.03,188.141,181.24,187.85,356459,0.0958,3.5171,36.72,down,181.24,True,0
trade,2026-01-23T11:19:00-04:00,2026-01-23,11:19,187.3786,187.6423,177.72,187.3286,311257,0.0267,5.1286,192.17,down,177.72,True,7
trade,2026-01-23T12:36:00-04:00,2026-01-23,12:36,187.535,187.66,180.209,187.5886,218900,0.0286,3.9059,136.68,down,180.209,True,7
trade,2026-01-26T15:08:00-04:00,2026-01-26,15:08,186.788,186.85,185.1058,186.81,101546,0.0118,0.9005,76.46,down,185.1058,True,5
trade,2026-01-27T12:35:00-04:00,2026-01-27,12:35,189.82,189.9176,188.76,189.8029,258568,0.009,0.5494,60.99,down,188.76,True,0
trade,2026-01-27T13:09:00-04:00,2026-01-27,13:09,189.5886,189.78,186.84,189.665,274264,0.0403,1.4495,35.98,down,186.84,True,0
trade,2026-01-27T13:38:00-04:00,2026-01-27,13:38,189.72,189.8952,185.2785,189.74,142435,0.0105,2.341,222.07,down,185.2785,True,0
trade,2026-01-27T14:05:00-04:00,2026-01-27,14:05,189.2242,189.25,186.55,189.105,215860,0.063,1.3507,21.43,down,186.55,True,0
trade,2026-01-27T15:27:00-04:00,2026-01-27,15:27,189.15,189.3158,174.14,189.125,264659,0.0132,7.9228,599.4,down,174.14,True,6
trade,2026-01-27T15:45:00-04:00,2026-01-27,15:45,189.22,189.2235,183.69,189.16,219642,0.0317,2.8913,91.17,down,183.69,True,5
trade,2026-01-28T11:52:00-04:00,2026-01-28,11:52,190.9699,191.09,189.49,191.019,280041,0.0257,0.7748,30.14,down,189.49,True,0
trade,2026-01-28T12:16:00-04:00,2026-01-28,12:16,191.7586,191.84,184.4,191.8086,356798,0.0261,3.8369,147.17,down,184.4,True,4
trade,2026-01-28T12:35:00-04:00,2026-01-28,12:35,191.4486,191.6673,186.51,191.2986,386063,0.0784,2.5022,31.92,down,186.51,True,1
trade,2026-01-29T13:24:00-04:00,2026-01-29,13:24,189.7286,192.095,189.2127,189.595,438445,0.0704,1.2477,17.71,up,192.095,True,1
trade,2026-01-29T13:51:00-04:00,2026-01-29,13:51,189.67,189.732,184.7,189.58,171690,0.0475,2.5735,54.22,down,184.7,True,3
trade,2026-02-02T10:30:00-04:00,2026-02-02,10:30,187.2,193.5,187.06,187.56,3155800,0.1921,3.17,16.5,up,193.5,True,5
trade,2026-02-02T13:58:00-04:00,2026-02-02,13:58,189.7662,189.9704,184.8508,189.9465,161018,0.095,2.589,27.26,down,184.8508,True,1
trade,2026-02-03T12:20:00-04:00,2026-02-03,12:20,179.7086,186.51,179.645,179.74,287475,0.0175,3.7669,215.61,up,186.51,True,0
trade,2026-02-03T13:45:00-04:00,2026-02-03,13:45,179.315,187.7338,179.18,179.3688,423743,0.03,4.6643,155.48,up,187.7338,True,4
trade,2026-02-04T10:39:00-04:00,2026-02-04,10:39,179.2242,185.555,177.8851,179.385,536836,0.0897,3.4411,38.37,up,185.555,True,0
trade,2026-02-04T14:12:00-04:00,2026-02-04,14:12,172.485,186.24,172.42,172.5248,342497,0.0231,7.9506,344.6,up,186.24,True,2
trade,2026-02-04T15:51:00-04:00,2026-02-04,15:51,175.49,175.74,174.235,175.6299,355830,0.0797,0.7149,8.97,down,174.235,True,1
trade,2026-02-05T12:11:00-04:00,2026-02-05,12:11,172.0786,186.485,171.82,171.995,482278,0.0486,8.374,172.33,up,186.485,True,0
trade,2026-02-05T12:40:00-04:00,2026-02-05,12:40,174.8672,185.47,174.74,174.7886,348260,0.045,6.0647,134.9,up,185.47,True,0
trade,2026-02-05T13:00:00-04:00,2026-02-05,13:00,175.2172,176.69,174.8,174.88,354391,0.1926,0.8414,4.37,up,176.69,True,0
trade,2026-02-05T13:26:00-04:00,2026-02-05,13:26,175.47,176.755,175.0121,175.73,322393,0.1481,0.5837,3.94,up,176.755,True,0
trade,2026-02-05T14:56:00-04:00,2026-02-05,14:56,173.165,187.24,173.07,173.1193,200853,0.0264,8.1292,307.99,up,187.24,True,0
trade,2026-02-05T15:23:00-04:00,2026-02-05,15:23,174.22,184.86,174.1614,174.39,244470,0.0975,6.0067,61.59,up,184.86,True,0
trade,2026-02-05T15:37:00-04:00,2026-02-05,15:37,172.97,187.5398,172.95,173.0135,189218,0.0251,8.3971,333.94,up,187.5398,True,2
trade,2026-02-06T11:55:00-04:00,2026-02-06,11:55,182.02,182.62,176.705,182.6165,727016,0.3272,2.9152,8.91,down,176.705,True,0
trade,2026-02-06T13:55:00-04:00,2026-02-06,13:55,184.41,184.7024,178.07,184.4544,145712,0.0241,3.4376,142.79,down,178.07,True,0
trade,2026-02-06T14:29:00-04:00,2026-02-06,14:29,184.28,184.5818,174.1,184.515,303102,0.1274,5.5207,43.32,down,174.1,False,
trade,2026-02-06T14:58:00-04:00,2026-02-06,14:58,184.835,184.9169,180.83,184.685,222863,0.0812,2.0865,25.7,down,180.83,True,6
trade,2026-02-06T15:46:00-04:00,2026-02-06,15:46,184.845,188.8534,184.6061,184.8984,255145,0.0289,2.1393,74.06,up,188.8534,True,1
trade,2026-02-09T13:24:00-04:00,2026-02-09,13:24,192.3586,192.4675,180.26,192.3882,388269,0.0154,6.2891,408.74,down,180.26,True,5
trade,2026-02-10T12:09:00-04:00,2026-02-10,12:09,189.8586,190.0528,183.98,189.6186,257510,0.1265,2.9718,23.49,down,183.98,True,0
trade,2026-02-10T13:24:00-04:00,2026-02-10,13:24,190,190.0172,183.14,189.9601,134106,0.021,3.5899,170.93,down,183.14,True,0
trade,2026-02-10T15:36:00-04:00,2026-02-10,15:36,189.085,189.1737,177.42,189.0801,133826,0.0026,6.1667,2379.61,down,177.42,False,
trade,2026-02-11T11:30:00-04:00,2026-02-11,11:30,188.92,191.005,188.87,189.25,379895,0.1745,0.9282,5.32,up,191.005,True,0
trade,2026-02-11T13:48:00-04:00,2026-02-11,13:48,192.02,192.07,175.2022,192,155678,0.0104,8.7484,839.89,down,175.2022,False,
trade,2026-02-12T10:52:00-04:00,2026-02-12,10:52,191.9294,192.105,180.07,192.03,320138,0.0524,6.1774,117.89,down,180.07,True,0
trade,2026-02-12T11:23:00-04:00,2026-02-12,11:23,191.7072,191.74,172.885,191.5886,297172,0.0619,9.7594,157.7,down,172.885,False,
trade,2026-02-12T12:49:00-04:00,2026-02-12,12:49,188.9086,189.272,184.24,189.1486,443864,0.127,2.4698,19.45,down,184.24,True,0
trade,2026-02-12T13:31:00-04:00,2026-02-12,13:31,189.64,191.095,189.5985,189.72,188006,0.0422,0.7249,17.19,up,191.095,True,0
trade,2026-02-12T14:51:00-04:00,2026-02-12,14:51,189.46,191.05,189.4391,189.74,183216,0.1477,0.6909,4.68,up,191.05,True,0
trade,2026-02-12T14:57:00-04:00,2026-02-12,14:57,189.75,189.95,180.64,189.92,180032,0.0896,4.7989,53.59,down,180.64,True,2
trade,2026-02-12T15:39:00-04:00,2026-02-12,15:39,189.2905,191.6946,189.18,189.245,155188,0.024,1.2702,52.84,up,191.6946,True,0
trade,2026-02-12T15:54:00-04:00,2026-02-12,15:54,188.59,188.9562,181.46,188.605,214337,0.008,3.7805,475.33,down,181.46,True,2
trade,2026-02-13T11:37:00-04:00,2026-02-13,11:37,184.915,187.44,184.5486,184.58,445762,0.1813,1.3667,7.54,up,187.44,True,0
trade,2026-02-13T14:57:00-04:00,2026-02-13,14:57,184.14,184.4363,182.34,184.175,210064,0.019,0.9774,51.43,down,182.34,True,1
trade,2026-02-17T12:38:00-04:00,2026-02-17,12:38,184.4099,190.17,183.8393,184.3,390384,0.0596,3.1245,52.41,up,190.17,True,1
trade,2026-02-17T14:13:00-04:00,2026-02-17,14:13,184.559,184.8,182.6,184.6986,234832,0.0756,1.061,14.03,down,182.6,True,0
trade,2026-02-17T15:28:00-04:00,2026-02-17,15:28,186.41,186.45,184.4099,186.3001,354691,0.059,1.0143,17.2,down,184.4099,True,7
trade,2026-02-17T15:33:00-04:00,2026-02-17,15:33,186.76,189.3995,186.391,186.63,251436,0.0696,1.4138,20.3,up,189.3995,True,1
trade,2026-02-18T12:49:00-04:00,2026-02-18,12:49,189.3586,189.5044,171.88,189.1386,520237,0.1162,9.1195,78.45,down,171.88,False,
trade,2026-02-19T11:34:00-04:00,2026-02-19,11:34,188.2472,188.4,177.3767,188.3686,398854,0.0645,5.7727,89.54,down,177.3767,True,6
trade,2026-02-19T15:17:00-04:00,2026-02-19,15:17,186.83,193.93,186.7966,186.8699,150433,0.0214,3.7785,176.94,up,193.93,True,2
trade,2026-02-23T15:06:00-04:00,2026-02-23,15:06,191.057,191.13,180.34,191.098,237243,0.0215,5.6087,261.39,down,180.34,True,4
trade,2026-02-24T11:14:00-04:00,2026-02-24,11:14,190.71,190.9972,171.88,190.79,398780,0.0419,9.8716,235.38,down,171.88,False,
trade,2026-02-24T11:58:00-04:00,2026-02-24,11:58,192.2086,192.3439,190.49,192.1686,364139,0.0208,0.8734,41.97,down,190.49,True,2
trade,2026-02-25T10:56:00-04:00,2026-02-25,10:56,195.7868,195.865,189.75,195.57,717939,0.1108,2.9743,26.85,down,189.75,True,0
trade,2026-02-25T11:10:00-04:00,2026-02-25,11:10,196.1386,196.3536,190.26,196.0186,813176,0.0612,2.9369,47.99,down,190.26,True,0
trade,2026-02-25T11:20:00-04:00,2026-02-25,11:20,195.3914,195.6513,186.2554,195.57,589293,0.0914,4.6736,51.15,down,186.2554,True,0
trade,2026-02-25T11:27:00-04:00,2026-02-25,11:27,195.715,195.83,189.36,195.81,460000,0.0485,3.2463,66.89,down,189.36,True,0
trade,2026-02-25T11:36:00-04:00,2026-02-25,11:36,195.575,195.8862,190.35,195.7,403448,0.0639,2.6708,41.8,down,190.35,True,0
trade,2026-02-25T11:59:00-04:00,2026-02-25,11:59,196.2486,196.3,194.5,196.2172,382922,0.016,0.8751,54.69,down,194.5,True,0
trade,2026-02-25T12:56:00-04:00,2026-02-25,12:56,197.0572,197.1,190.53,197.0886,311477,0.0159,3.3121,207.87,down,190.53,True,0
trade,2026-02-25T13:02:00-04:00,2026-02-25,13:02,197.17,197.17,188.5666,197.05,378322,0.0609,4.3039,70.7,down,188.5666,True,0
