date,ticker,total_volume,short_volume,short_volume_ratio,carteret_pct_of_short,nyse_short_volume,nasdaq_carteret_short_volume,nasdaq_chicago_short_volume,adf_short_volume,exempt_volume,svr_sma20,svr_zscore60
2026-03-17,SLV,11523114.33,3755318.29,32.59,94.0271,160873,3531018,63427,0,26948.0,36.5135,-1.0796
2026-03-18,SLV,14936975.92,5631621.82,37.7,94.5463,155071,5324488,152062,0,60324.0,36.6115,-0.6203
2026-03-19,SLV,34647522.72,14945285.18,43.14,92.7928,802794,13868148,274343,0,1592042.64585,36.5895,-0.1254
2026-03-20,SLV,22478578.39,11193241.17,49.8,91.5007,796442,10241895,154903,0,1722723.05887,36.5235,0.4681
2026-03-23,SLV,19196890.45,7489807.99,39.02,95.4818,168958,7151403,169446,0,63701.0,35.985,-0.4592
2026-03-24,SLV,14645048.36,6620735.36,45.21,95.5266,184172,6324565,111998,0,32028.0,36.178,0.1277
2026-03-25,SLV,13019440.05,4369338.2,33.56,89.5501,348403,3912746,108189,0,36123.0,36.1215,-0.9182
2026-03-26,SLV,17135607.98,8283925.77,48.34,96.6617,145637,8007387,130901,0,115068.0,37.002,0.4861
2026-03-27,SLV,18583530.52,7331488.98,39.45,91.8771,422302,6735957,173229,0,92381.0,37.3415,-0.3339
2026-03-30,SLV,10606158.66,5192630.2,48.96,96.827,71314,5027868,93447,0,61319.0,37.509,0.6258
2026-03-31,SLV,14936069.75,6657476.3,44.57,95.9014,157152,6384611,115713,0,84648.0,38.1905,0.1883
2026-04-01,SLV,13646030.8,6526025.89,47.82,96.2352,119341,6280334,126350,0,25903.0,39.157,0.5021
2026-04-02,SLV,13925566.02,7808192.19,56.07,96.2774,180369,7517521,110302,0,23821.0,39.961,1.3042
2026-04-06,SLV,7373767.54,3477526.48,47.16,96.0457,82342,3340013,55171,0,46368.0,40.8455,0.4919
2026-04-07,SLV,10268323.66,5389386.22,52.49,95.7463,160932,5160139,68315,0,31701.0,42.046,1.094
2026-04-08,SLV,11252819.47,4637761.05,41.21,92.0996,278611,4271361,87789,0,36787.0,42.6715,-0.0866
2026-04-09,SLV,10602107.99,5302531.24,50.01,92.5717,311920,4908643,81968,0,48638.0,43.167,0.8699
2026-04-10,SLV,7348247.28,3107458.11,42.29,95.3011,95397,2961443,50617,0,22965.0,43.5565,0.0176
2026-04-13,SLV,10286684.32,6059671.09,58.91,84.1106,913195,5096824,49650,0,14807.0,44.9705,1.7926
2026-04-14,SLV,10939967.63,4594764.82,42.0,92.9331,249449,4270059,75255,0,19244.0,45.015,-0.0074
2026-04-15,SLV,8356567.89,4647116.29,55.61,94.1992,164081,4377547,105487,0,34617.0,46.166,1.4835
2026-04-16,SLV,8186308.39,4843354.33,59.16,95.6486,140687,4632600,70066,0,16775.0,47.239,1.8247
2026-04-17,SLV,11327059.31,4844328.95,42.77,94.498,166937,4577794,99597,0,47469.0,47.2205,0.0792
2026-04-20,SLV,6745929.31,3048310.81,45.19,96.4391,66501,2939764,42045,0,32095.0,46.99,0.3642
2026-04-21,SLV,12071065.7,5153354.64,42.69,95.0639,144068,4898979,110307,0,80473.0,47.1735,0.1099
2026-04-22,SLV,5487905.82,1985523.35,36.18,92.0833,105949,1828335,51239,0,36561.0,46.722,-0.5901
2026-04-23,SLV,7599009.42,2634248.19,34.67,95.354,53053,2511860,69335,0,14096.0,46.7775,-0.7348
2026-04-24,SLV,5715459.93,3048000.73,53.33,95.2946,88458,2904579,54962,0,20888.0,47.027,1.3559
2026-04-27,SLV,5180044.06,2724821.4,52.6,91.9443,195067,2505319,24435,0,21383.0,47.6845,1.3045
